table_catalog,table_schema,table_name,column_name,data_type
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,st_project_id,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,phase_projects,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,PHASE_PROJECT_TYPE,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,PHASE_COUNT,BIGNUMERIC
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,phase_project_complete_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,phase_project_cancelled_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,phase_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,phase_fw_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_projects,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_project_type,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_project_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_project_complete_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_project_cancelled_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_fw_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,associated_projects,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,associated_project_type,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,associated_project_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,associated_project_complete_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,associated_project_cancelled_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,associated_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,associated_fw_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_associated_projects,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_associated_project_type,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_associated_project_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_associated_project_complete_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_associated_project_cancelled_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_associated_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,site_associated_fw_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,related_projects,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,related_project_type,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,related_project_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,related_project_complete_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,related_project_cancelled_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,related_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,related_fw_project_url,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,qf_projects,STRING
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,qf_project_count,INT64
rpt-network-plng,sitetracker_data,ST_PROJECT_RELATIONSHIPS_V,qf_project_url,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ST_PROJECT_ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PROJECT_TYPE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,JOB_TYPE__C,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ASSOC_PROJECT_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ASSOC_ST_PROJECT_ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ASSOC_PROJECT_TYPE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SITETRACKER__PROJECT_STATUS,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SAP_SYSTEM_STATUS,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CURRENT_OPEN_ACTIVITY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,FURTHEST_COMPLETED_ACTIVITY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PROJECT_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PROJECT_DESCRIPTION,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,HELD_ORDER_ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,WHY_NOW,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,WHY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ORIGINAL_ECD_NCD,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,MECD,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,FIREWORKS_PROJECT_NUMBER,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ASSOCIATED_PROJECT,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,RESPONSIBLE_PERSON,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SERVICE_AREA,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,COMPANY_CODE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CAPITAL_APPROVAL_CODE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CITY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,COUNTY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,STATE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,LEGACY_COMPANY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,EXCHANGE_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,EXCHANGE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PRIMARY_WIRE_CENTER_ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PRIMARY_WIRE_CENTER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,INVESTMENT_REASON,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,MARKET_CLUSTER,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,VERB_CODE_AND_DESCRIPTION,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PROGRAM_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SOW_FORM_ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SOW_FORM,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,FLAG_FOR_DELETION,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,FLAG_FOR_MIGRATION,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CREATE_PROJECT_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CREATE_PROJECT_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,DATA_COLLECTION_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,DATA_COLLECTION_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SCOPE_OF_WORK_REVIEW_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SCOPE_OF_WORK_REVIEW_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PRELIMINARY_NETWORK_DESIGN_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PRELIMINARY_NETWORK_DESIGN_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SUBMIT_FUNDING_REQUEST_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SUBMIT_FUNDING_REQUEST_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,FUNDING_RECEIVED_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,FUNDING_RECEIVED_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,RELEASED_TO_CONSTRUCTION_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,RELEASED_TO_CONSTRUCTION_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PERMITTING_RIGHT_OF_WAY_DEPEND_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PERMITTING_RIGHT_OF_WAY_DEPEN_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,MATERIALS_RECEIVED_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,MATERIALS_RECEIVED_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,VENDOR_ASSIGNMENT_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,VENDOR_ASSIGNMENT_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ISSUE_PRINTS_LEEP_E1F1_COMPLETE_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ISSUE_PRINTS_LEEP_E1F1_COMPLE1E_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,IMPLEMENTATION_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,IMPLEMENTATION_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PLACING_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PLACING_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SPLICING_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SPLICING_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,TEST_TURN_UP_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,TEST_TURN_UP_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,WRECKING_RESTORAL_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,WRECKING_RESTORAL_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,UPLOAD_ASBUILTS_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,UPLOAD_ASBUILTS_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,RECORD_UPDATES_FINAL_POST_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,RECORD_UPDATES_FINAL_POST_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,FINALIZE_ALL_VENDOR_INVOICING_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,FINALIZE_ALL_VENDOR_INVOICING_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,TECHNICALLY_COMPLETE_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,TECHNICALLY_COMPLETE_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CLOSE_FINANCIAL_TOOL_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CLOSE_FINANCIAL_TOOL_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,DATE_AUDIT_COMPLETED,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,DATE_AUDIT_STARTED,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PROJECT_AUDIT_COMMENTS,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PROJECT_AUDIT_REQUESTED,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SITETRACKER__SITE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SEGMENT,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ADDRESS,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,LONGITUDE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,LATITUDE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SITETRACKER__PROJECT_STATUS_O1,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SITETRACKER__PROJECT_STATUS_OV,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PROJECT_COMMENTS_HISTORY_LONG_TEXT,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PROJECT_COMMENTS_LONG_TEXT,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PLANNER,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,OSP_ENG,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CONSTRUCTION_COORDINATOR,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,OSP_ENG_MANAGER,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,OSP_ENG_DIRECTOR,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,PROJECT_MANAGER,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,SPLICING_SUPERVISOR,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CREATEDBY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,CREATEDDATE,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,F1_FOOTAGE_PLCG_COMPLETE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,F1_FOOTAGE_SPL_COMPLETE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,F1_PLCG_PERCENTAGE_COMPLETE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,F1_SPL_PERCENTAGE_COMPLETE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,F2_FOOTAGE_PLCG_COMPLETE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,F2_FOOTAGE_SPL_COMPLETE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,F2_PLCG_PERCENTAGE_COMPLETE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,F2_SPL_PERCENTAGE_COMPLETE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,TOTAL_FIBER_FOOTAGE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,TOTAL_FIBER_PLCG_FOOTAGE_COMPL,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,TOTAL_FIBER_PLCG_PERCENTAGE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,TOTAL_FIBER_SPL_FOOTAGE_COMPLE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,TOTAL_FIBER_SPL_PERCENTAGE,NUMERIC
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ST_PROJECT_URL,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,FW_PROJECT_URL,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_GENERIC_V,META_LOAD_DTTM,DATE
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ST_PROJECT_ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PROJECT_TYPE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,REGION,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,STATE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,COUNTY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CITY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,EXCHANGE_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,EXCHANGE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,COMPANY_CODE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,LEGACY_COMPANY,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,MARKET_CLUSTER,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PRIMARY_WIRE_CENTER_ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PRIMARY_WIRE_CENTER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,FW_PROJECT_ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,OSP_ENGINEER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,OSP_ENGINEER_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CONSTRUCTION_COORDINATOR_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CONSTRUCTION_COORDINATOR_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,GPON_PM_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,GPON_PM_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,IMPLEMENTATION_PM_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,IMPLEMENTATION_PM_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,MARKETING_PM_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,MARKETING_PM_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,OSP_ENG_DIRECTOR_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,OSP_ENG_DIRECTOR_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,OSP_MANAGER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,OSP_MANAGER_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PLANNER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PLANNER_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PLANNING_MANAGER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,PLANNING_MANAGER_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,RESPONSIBLE_PERSON_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,RESPONSIBLE_PERSON_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SALES_ENGINEER_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SALES_ENGINEER_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SPLICING_SUPERVISOR_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SPLICING_SUPERVISOR_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ONA,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ONA_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,LAST_MODIFIED_BY_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,LAST_MODIFIED_BY_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SL_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,SL_CUID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ORIGINAL_ECD_NCD,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,MODIFIED_ECD,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ECD_LOGIC,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ML_ECD_LOGIC,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ADDRESS,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ADDRESS_QUALIFICATION,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,AERIAL_ATTACHMENT_REQUIRED,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,AID_TO_CONSTRUCTION_REQUIRED,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,APO_AUDIT_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,APO_AUDIT_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_APPROVED,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_COST_SENT_TO_DEVELOPER_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_COST_SENT_TO_DEVELOPER_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_RECEIVED_FROM_DEVELOPER_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_RECEIVED_FROM_DEVELOPER_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_ACCEPTANCE_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_ACCEPTANCE_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_CREATION_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_CREATION_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_POSTING_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_POSTING_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILD_OR_NO_BUILD,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_VS_LEC_VENDOR_ASSIGNMENT,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILDER_EMAIL,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILDER_NAME_SITE_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILDER_PHONE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILDER_SITE_CONTACT_INFO,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BURIED_AERIAL_CONDUIT,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUSINESS_CASE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CABLE_TYPE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAD_DESIGN_COMPLETE_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAD_DESIGN_COMPLETE_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAD_DESIGN_STARTED_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAD_DESIGN_STARTED_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAPITAL_APPROVAL_CODE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAPITAL_DESIGN_COMPLETE_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAPITAL_DESIGN_COMPLETE_F,TIMESTAMP
